,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Categories,Outlet_Age,Item_MRP_Categories
6545,15.6,0,0.143688905,128.1994,3,1,2,2,2184.4898,1,5,2
6546,12.3,1,0.106542886,173.2396,7,2,1,1,3139.9128,1,12,3
6547,13.42606890459364,1,0.208662546,231.83,4,2,0,0,466.06,1,29,1
6548,10.65,0,0.024107056,56.6272,2,2,1,1,447.4176,1,7,0
6549,16.2,0,0.104058452,102.499,2,2,1,1,2063.98,1,7,2
6550,10.5,1,0.048403392,48.2376,3,1,2,2,527.3136,1,5,0
6551,12.305705009276435,1,0.026391403,92.812,5,1,2,3,2609.936,1,29,2
6552,7.55,1,0.031007381,123.4072,7,2,1,1,2082.6224,1,12,2
6553,12.305705009276435,0,0.150672399,104.728,5,1,2,3,2450.144,1,29,2
6554,13.35,1,0.149598628,179.466,9,1,0,1,3775.086,1,15,3
6555,16.0,0,0.077290355,44.5086,2,2,1,1,713.7376,1,7,0
6556,12.987879554655873,1,0.078758649,103.0016,4,2,0,0,202.4032,1,29,2
6557,16.85,0,0.036359891,90.7488,1,0,2,1,2263.72,1,27,2
6558,8.185,0,0.046747071,49.9692,2,2,1,1,837.5764,1,7,0
6559,19.7,0,0.0,125.9362,9,1,0,1,1635.8706,0,15,2
6560,10.8,0,0.041865848,189.7214,8,2,0,1,5841.0634,2,17,3
6561,12.6,1,0.031713126,172.5764,2,2,1,1,1030.6584,1,7,3
6562,16.7,0,0.07044068,216.885,3,1,2,2,6275.165,1,5,1
6563,13.1,0,0.006087409,185.0898,3,1,2,2,1870.898,1,5,3
6564,14.85,1,0.035456465,162.2578,2,2,1,1,3690.5294,1,7,3
6565,13.224769381746812,0,0.142107998,150.3734,4,2,0,0,296.9468,1,29,3
6566,13.0,1,0.030064132,58.022,1,0,2,1,898.83,1,27,0
6567,12.1,0,0.029781363,146.9444,8,2,0,1,1596.5884,0,17,3
6568,11.3,0,0.056387854,245.4118,1,0,2,1,6669.3186,1,27,1
6569,10.0,0,0.038653608,245.4144,1,0,2,1,7105.4176,1,27,1
6570,20.6,0,0.083172413,121.0756,7,2,1,1,1696.4584,1,12,2
6571,11.5,1,0.020565921,86.054,6,2,1,1,1384.864,1,10,2
6572,11.8,0,0.008609602,114.8492,2,2,1,1,1390.1904,2,7,2
6573,8.895,0,0.121180705,177.037,0,2,2,0,176.437,1,16,3
6574,9.3,0,0.174703862,104.0964,7,2,1,1,1788.3388,1,12,2
6575,12.867061281337046,1,0.127800388,177.037,5,1,2,3,4587.362,1,29,3
6576,19.1,0,0.296713665,171.8422,0,2,2,0,1034.6532,2,16,3
6577,17.85,0,0.018125948,94.9094,2,2,1,1,761.6752,2,7,2
6578,6.445,0,0.029859711,94.1436,2,2,1,1,1418.154,1,7,2
6579,12.65,0,0.116203156,53.5324,0,2,2,0,415.4592,1,16,0
6580,13.15,0,0.09264951,157.8604,6,2,1,1,3803.0496,2,10,3
6581,11.346936274509805,0,0.081197035,121.7414,4,2,0,0,365.5242,1,29,2
6582,15.0,0,0.049070183,61.9168,6,2,1,1,767.0016,0,10,0
6583,11.65,0,0.131394793,151.9024,1,0,2,1,1669.8264,1,27,3
6584,20.1,1,0.0,152.2366,0,2,2,0,151.1366,1,16,3
6585,17.35,0,0.0,102.9016,8,2,0,1,1922.8304,1,17,2
6586,18.1,0,0.022526293,95.0094,2,2,1,1,1713.7692,1,7,2
6587,8.5,0,0.163838951,51.3324,0,2,2,0,311.5944,1,16,0
6588,14.1,0,0.11349714,56.1956,7,2,1,1,1364.89,1,12,0
6589,11.8,1,0.094185483,126.2704,2,2,1,1,2002.7264,1,7,2
6590,6.035,0,0.14113846,155.0998,1,0,2,1,3691.1952,1,27,3
6591,12.987879554655873,0,0.164006137,113.2834,4,2,0,0,575.917,1,29,2
6592,12.5,0,0.17314115,168.4448,0,2,2,0,170.4448,2,16,3
6593,20.85,0,0.039555016,116.8808,6,2,1,1,820.2656,1,10,2
6594,14.0,1,0.037580877,162.6526,9,1,0,1,4275.7676,1,15,3
6595,17.25,0,0.035064318,92.412,8,2,0,1,1304.968,0,17,2
6596,11.5,0,0.017678008,129.2626,7,2,1,1,1705.1138,2,12,2
6597,6.675,0,0.041986639,93.2462,9,1,0,1,1480.7392,1,15,2
6598,5.8,0,0.130955811,90.3172,8,2,0,1,1338.258,1,17,2
6599,8.895,0,0.026492726,208.4954,2,2,1,1,6251.862,1,7,1
6600,7.67,0,0.185130961,32.9216,9,1,0,1,588.5672,2,15,0
6601,10.895,0,0.026934673,106.128,7,2,1,1,319.584,1,12,2
6602,8.21,0,0.0,148.2392,7,2,1,1,1491.392,0,12,3
6603,8.575,0,0.023866079,107.128,1,0,2,1,958.752,0,27,2
6604,7.75,0,0.043414959,93.1436,3,1,2,2,1418.154,1,5,2
6605,11.40032786885246,0,0.030554947,41.877,5,1,2,3,1125.202,0,29,0
6606,11.847459893048129,0,0.023463124,190.6846,5,1,2,3,9554.23,0,29,3
6607,12.35,1,0.033951827,197.2426,2,2,1,1,2966.139,1,7,3
6608,17.7,0,0.174228338,117.1834,1,0,2,1,691.1004,1,27,2
6609,8.52,0,0.027169589,151.0682,3,1,2,2,1829.6184,0,5,3
6610,18.2,0,0.1630653,43.3086,6,2,1,1,758.3462,2,10,0
6611,11.847459893048129,0,0.058444176,73.0696,4,2,0,0,223.7088,0,29,2
6612,16.0,0,0.057049301,225.9404,6,2,1,1,1350.2424,1,10,1
6613,8.63,1,0.032960823,115.0518,9,1,0,1,1366.2216,1,15,2
6614,10.8,1,0.0,40.7138,2,2,1,1,406.138,1,7,0
6615,18.75,0,0.053025371,192.5504,3,1,2,2,2109.2544,1,5,3
6616,5.78,0,0.096306016,161.9552,1,0,2,1,2111.9176,1,27,3
6617,13.8,1,0.014762987,90.7172,7,2,1,1,1338.258,1,12,2
6618,17.75,1,0.067446626,184.724,1,0,2,1,1677.816,1,27,3
6619,11.5,1,0.042173667,194.682,3,1,2,2,2316.984,1,5,3
6620,11.8,0,0.008578539,117.6492,7,2,1,1,1158.492,2,12,2
6621,15.1,0,0.056155909,140.5496,2,2,1,1,2681.8424,2,7,3
6622,13.224769381746812,0,0.305305397,116.6834,4,2,0,0,460.7336,1,29,2
6623,8.85,1,0.112571187,122.0388,1,0,2,1,1609.9044,0,27,2
6624,12.6,0,0.083221904,174.5054,2,2,1,1,2626.581,2,7,3
6625,13.8,1,0.064195136,75.8012,6,2,1,1,1138.518,1,10,2
6626,6.115,1,0.007055292,188.653,9,1,0,1,3605.307,0,15,3
6627,17.25,0,0.070703828,170.3764,0,2,2,0,343.5528,0,16,3
6628,12.987879554655873,0,0.102941345,142.047,5,1,2,3,2719.793,1,29,3
6629,6.26,1,0.009887927,150.7366,7,2,1,1,2418.1856,1,12,3
6630,13.5,0,0.101231721,86.254,0,2,2,0,173.108,1,16,2
6631,19.6,0,0.069112952,90.1514,0,2,2,0,442.757,2,16,2
6632,12.305705009276435,1,0.138846289,263.7884,5,1,2,3,1324.942,1,29,1
6633,11.5,0,0.171050595,126.3704,6,2,1,1,3880.2824,1,10,2
6634,14.65,0,0.0,54.9614,9,1,0,1,552.614,0,15,0
6635,8.89,0,0.005496816,102.8016,3,1,2,2,1012.016,1,5,2
6636,8.02,0,0.033259081,154.2972,0,2,2,0,1090.5804,2,16,3
6637,18.7,1,0.092095924,183.3292,2,2,1,1,2006.7212,1,7,3
6638,7.405,0,0.015295536,89.7146,9,1,0,1,547.2876,1,15,2
6639,5.98,0,0.043526599,148.4418,1,0,2,1,2354.2688,1,27,3
6640,12.81734421364985,1,0.049435598,209.7586,5,1,2,3,5487.5236,1,29,1
6641,12.987879554655873,0,0.027610698,149.5366,4,2,0,0,604.5464,1,29,3
6642,15.2,0,0.012141036,48.7034,7,2,1,1,680.4476,2,12,0
6643,12.1,0,0.029949818,146.3444,2,2,1,1,3773.7544,0,7,3
6644,12.987879554655873,0,0.053939315,52.1008,4,2,0,0,50.6008,1,29,0
6645,9.285,1,0.0,161.5578,8,2,0,1,4653.2762,1,17,3
6646,12.867061281337046,1,0.073541072,192.282,4,2,0,0,386.164,1,29,3
6647,8.155,0,0.199935881,188.453,0,2,2,0,379.506,1,16,3
6648,9.3,0,0.043033346,89.4172,9,1,0,1,1159.8236,1,15,2
6649,13.85,0,0.034570357,117.4492,8,2,0,1,3243.7776,0,17,2
6650,16.7,1,0.054739692,65.7168,7,2,1,1,1086.5856,1,12,0
6651,11.15,1,0.105471384,105.8648,9,1,0,1,1973.4312,1,15,2
6652,16.7,1,0.042610897,117.2782,6,2,1,1,715.0692,1,10,2
6653,17.0,0,0.126758324,124.5362,3,1,2,2,1132.5258,2,5,2
6654,7.365,0,0.042524835,228.372,1,0,2,1,4527.44,1,27,1
6655,16.5,0,0.073813788,207.2638,6,2,1,1,5383.6588,1,10,1
6656,13.8,0,0.097251621,245.7802,0,2,2,0,245.6802,0,16,1
6657,13.42606890459364,0,0.014008751,171.3422,4,2,0,0,862.211,1,29,3
6658,18.7,0,0.02442574,52.9324,0,2,2,0,51.9324,0,16,0
6659,7.905,0,0.010012319,250.4408,8,2,0,1,3004.0896,1,17,1
6660,13.65,1,0.184454044,211.4902,9,1,0,1,4035.4138,1,15,1
6661,17.6,0,0.105042025,163.8868,9,1,0,1,3111.9492,1,15,3
6662,15.5,0,0.053589594,44.177,3,1,2,2,173.108,0,5,0
6663,17.25,1,0.125734578,41.748,3,1,2,2,199.74,1,5,0
6664,6.89,1,0.136705075,194.882,7,2,1,1,4440.886,1,12,3
6665,7.81,1,0.03412912,165.1158,3,1,2,2,1838.2738,1,5,3
6666,20.2,0,0.100319317,188.6898,3,1,2,2,3367.6164,2,5,3
6667,11.847459893048129,0,0.033737273,56.6614,5,1,2,3,607.8754,0,29,0
6668,10.3,1,0.030569229,113.1176,8,2,0,1,4695.2216,1,17,2
6669,4.635,0,0.14086247,126.4994,6,2,1,1,1670.4922,1,10,2
6670,6.465,0,0.208397715,265.2884,0,2,2,0,264.9884,1,16,1
6671,13.42606890459364,0,0.039751236,176.9028,4,2,0,0,708.4112,0,29,3
6672,6.61,1,0.0,186.4898,7,2,1,1,2993.4368,1,12,3
6673,12.987879554655873,1,0.127416049,167.4816,5,1,2,3,1006.6896,1,29,3
6674,9.1,0,0.291438755,126.8362,0,2,2,0,125.8362,1,16,2
6675,5.15,1,0.06112617,122.5388,1,0,2,1,371.5164,1,27,2
6676,12.987879554655873,1,0.056328717,63.9168,5,1,2,3,1597.92,1,29,0
6677,18.0,0,0.03901099,147.7418,8,2,0,1,4119.9704,1,17,3
6678,10.1,0,0.093862362,115.9492,0,2,2,0,231.6984,2,16,2
6679,13.224769381746812,0,0.015485016,185.6266,5,1,2,3,4979.5182,1,29,3
6680,12.81734421364985,1,0.033276066,153.8314,5,1,2,3,3723.1536,1,29,3
6681,8.21,0,0.010781158,149.9392,9,1,0,1,1938.8096,0,15,3
6682,7.81,0,0.067730081,242.6486,3,1,2,2,2199.1374,0,5,1
6683,12.15,0,0.018410515,252.1698,8,2,0,1,2283.0282,1,17,1
6684,19.35,1,0.083079826,80.3644,0,2,2,0,157.1288,1,16,2
6685,15.6,1,0.176244038,173.6764,0,2,2,0,515.3292,1,16,3
6686,7.365,0,0.160216552,93.512,9,1,0,1,1677.816,1,15,2
6687,9.5,1,0.048676324,187.7898,6,2,1,1,2057.9878,1,10,3
6688,11.40032786885246,0,0.070103425,179.4344,5,1,2,3,5888.3352,0,29,3
6689,5.73,0,0.045556681,85.3882,3,1,2,2,1288.323,0,5,2
6690,15.1,0,0.076193763,89.783,9,1,0,1,2247.075,1,15,2
6691,6.765,1,0.087187488,105.5306,1,0,2,1,1567.959,1,27,2
6692,14.85,1,0.035311852,160.9578,9,1,0,1,4813.734,1,15,3
6693,6.11,1,0.103080901,131.2968,9,1,0,1,1957.452,1,15,2
6694,20.1,0,0.075049323,110.4228,2,2,1,1,1105.228,1,7,2
6695,5.73,0,0.045463871,85.2882,7,2,1,1,2061.3168,0,12,2
6696,13.42606890459364,0,0.015944801,249.5092,5,1,2,3,6474.2392,1,29,1
6697,6.785,1,0.022974812,208.7928,8,2,0,1,5890.9984,1,17,1
6698,8.645,0,0.021629781,51.9982,7,2,1,1,999.3658,1,12,0
6699,12.305705009276435,0,0.032516546,188.8214,4,2,0,0,753.6856,1,29,3
6700,15.6,0,0.081036436,112.3544,1,0,2,1,2572.6512,1,27,2
6701,7.76,0,0.059472609,98.77,7,2,1,1,1298.31,1,12,2
6702,9.195,1,0.047081398,51.1666,1,0,2,1,1179.1318,1,27,0
6703,9.8,0,0.047260402,102.8016,9,1,0,1,1922.8304,1,15,2
6704,18.25,0,0.148673586,197.2452,0,2,2,0,195.7452,1,16,3
6705,21.25,0,0.156012631,177.337,3,1,2,2,2822.992,1,5,3
6706,7.235,0,0.077011493,117.3492,7,2,1,1,1506.0396,2,12,2
6707,20.25,1,0.07614605,197.0794,6,2,1,1,4681.9056,1,10,3
6708,12.305705009276435,0,0.135836915,93.8094,5,1,2,3,3237.1196,1,29,2
6709,13.14231395348837,0,0.030062224,154.3656,5,1,2,3,2471.4496,2,29,3
6710,18.0,0,0.008575615,80.2618,3,1,2,2,644.4944,1,5,2
6711,7.02,0,0.081096635,148.4734,1,0,2,1,3563.3616,1,27,3
6712,15.1,1,0.100060762,144.0786,7,2,1,1,2600.6148,1,12,3
6713,8.68,0,0.008834023,100.0384,6,2,1,1,2266.3832,1,10,2
6714,21.2,1,0.007069662,175.7738,3,1,2,2,1911.5118,1,5,3
6715,16.6,0,0.046161923,176.6344,0,2,2,0,356.8688,2,16,3
6716,12.15,0,0.079592733,37.3506,7,2,1,1,645.1602,2,12,0
6717,16.25,0,0.025776994,169.9474,9,1,0,1,2863.6058,1,15,3
6718,11.5,0,0.020960615,133.2942,1,0,2,1,2649.884,2,27,2
6719,11.847459893048129,0,0.0,87.3882,5,1,2,3,1374.2112,0,29,2
6720,13.15,0,0.020715913,83.5566,8,2,0,1,1268.349,1,17,2
6721,5.465,1,0.048801674,132.1626,2,2,1,1,1573.9512,1,7,2
6722,14.15,0,0.0,253.7014,7,2,1,1,5865.0322,1,12,1
6723,12.8,0,0.069605676,261.9252,6,2,1,1,4984.1788,1,10,1
6724,8.655,1,0.088373591,119.3756,7,2,1,1,1454.1072,1,12,2
6725,12.867061281337046,1,0.035853059,176.8712,5,1,2,3,3691.1952,1,29,3
6726,9.3,1,0.01404119,199.1084,9,1,0,1,396.8168,1,15,3
6727,20.6,0,0.083473583,120.8756,2,2,1,1,1211.756,1,7,2
6728,13.224769381746812,1,0.076434542,155.8946,4,2,0,0,473.3838,1,29,3
6729,19.7,1,0.08073703,197.011,8,2,0,1,3338.987,1,17,3
6730,14.5,1,0.0,169.6448,6,2,1,1,2045.3376,1,10,3
6731,10.0,0,0.089152528,147.7102,8,2,0,1,437.4306,2,17,3
6732,7.945,0,0.015863075,161.821,1,0,2,1,2446.815,1,27,3
6733,20.35,1,0.151308326,81.7276,9,1,0,1,2030.69,1,15,2
6734,15.85,1,0.121609722,60.222,6,2,1,1,539.298,1,10,0
6735,16.85,1,0.023135131,44.8428,1,0,2,1,703.0848,1,27,0
6736,11.5,0,0.017714096,132.9626,3,1,2,2,1442.7886,2,5,2
6737,11.1,0,0.0,156.4604,9,1,0,1,2376.906,1,15,3
6738,6.635,0,0.027069402,174.9396,8,2,0,1,1744.396,2,17,3
6739,7.81,1,0.055226755,123.1046,8,2,0,1,871.5322,1,17,2
6740,9.395,0,0.040124625,85.1908,3,1,2,2,1342.2528,2,5,2
6741,7.0,0,0.151376958,108.228,6,2,1,1,1171.808,1,10,2
6742,6.71,0,0.03558013,217.5166,6,2,1,1,4572.0486,1,10,1
6743,15.75,0,0.166513779,38.0506,3,1,2,2,265.6542,0,5,0
6744,19.85,0,0.06478563,123.7704,2,2,1,1,2503.408,2,7,2
6745,9.5,0,0.085223447,189.2872,9,1,0,1,6050.7904,0,15,3
6746,15.6,0,0.143915417,127.5994,2,2,1,1,2441.4886,1,7,2
6747,12.277108208955225,0,0.132275338,123.8388,4,2,0,0,123.8388,1,29,2
6748,13.35,1,0.149338159,178.666,6,2,1,1,1797.66,1,10,3
6749,11.1,0,0.044823438,174.2054,8,2,0,1,1926.1594,1,17,3
6750,15.0,1,0.02681843,219.7456,1,0,2,1,3094.6384,1,27,1
6751,14.8,1,0.04407225,109.057,3,1,2,2,1428.141,1,5,2
6752,19.1,1,0.025872153,145.7418,8,2,0,1,882.8508,1,17,3
6753,6.825,0,0.059835659,264.3226,6,2,1,1,4229.1616,2,10,1
6754,13.384736495388667,0,0.13027716,228.001,4,2,0,0,1148.505,2,29,1
6755,17.35,1,0.027653795,88.0856,9,1,0,1,1318.284,1,15,2
6756,9.8,0,0.04714777,102.4016,1,0,2,1,1720.4272,1,27,2
6757,19.35,1,0.062882112,164.1184,2,2,1,1,2807.0128,1,7,3
6758,18.6,0,0.152294691,98.9358,9,1,0,1,1508.037,1,15,2
6759,7.27,0,0.071064499,114.4518,6,2,1,1,1366.2216,0,10,2
6760,12.6,1,0.041726942,122.0072,3,1,2,2,1470.0864,1,5,2
6761,13.42606890459364,0,0.055121892,196.7768,5,1,2,3,5912.304,1,29,3
6762,12.65,0,0.042211119,108.6938,8,2,0,1,1393.5194,2,17,2
6763,12.305705009276435,1,0.132500853,220.3798,5,1,2,3,5289.1152,1,29,1
6764,17.5,0,0.015557426,184.7266,6,2,1,1,2213.1192,1,10,3
6765,8.06,0,0.021409913,229.7326,9,1,0,1,6930.978,1,15,1
6766,12.1,0,0.015497337,165.5526,3,1,2,2,3453.5046,2,5,3
6767,13.384736495388667,0,0.065612808,62.351,5,1,2,3,2150.534,2,29,0
6768,17.2,1,0.012030747,166.6184,9,1,0,1,1155.8288,1,15,3
6769,12.987879554655873,0,0.075603699,215.1218,5,1,2,3,3205.827,1,29,1
6770,5.94,1,0.029372367,186.7556,8,2,0,1,3942.8676,1,17,3
6771,16.7,0,0.070096518,217.885,1,0,2,1,3894.93,1,27,1
6772,7.39,0,0.120258245,141.547,6,2,1,1,2290.352,2,10,3
6773,20.7,1,0.079281476,100.1042,6,2,1,1,892.8378,1,10,2
6774,13.384736495388667,0,0.097768728,142.4496,4,2,0,0,564.5984,2,29,3
6775,12.987879554655873,1,0.104786172,172.2764,5,1,2,3,1545.9876,1,29,3
6776,18.2,1,0.043626605,241.4196,0,2,2,0,482.0392,1,16,1
6777,20.2,1,0.117839328,195.211,3,1,2,2,2356.932,1,5,3
6778,13.384736495388667,0,0.089858447,84.5882,5,1,2,3,2061.3168,2,29,2
6779,13.224769381746812,1,0.185008985,42.3796,4,2,0,0,123.8388,1,29,0
6780,17.75,1,0.156701315,240.7538,1,0,2,1,4566.7222,1,27,1
6781,8.71,1,0.0,43.5744,2,2,1,1,498.0184,1,7,0
6782,18.85,1,0.139087683,251.7724,2,2,1,1,3020.0688,1,7,1
6783,20.75,0,0.089243789,192.0478,6,2,1,1,4649.9472,1,10,3
6784,12.5,1,0.073721115,85.6198,6,2,1,1,610.5386,1,10,2
6785,5.325,1,0.138679995,53.7298,8,2,0,1,862.8768,1,17,0
6786,12.987879554655873,0,0.240268248,156.463,4,2,0,0,312.926,1,29,3
6787,16.75,0,0.0,255.3988,8,2,0,1,4625.9784,1,17,1
6788,16.0,0,0.040911824,141.2496,1,0,2,1,3387.5904,1,27,3
6789,13.35,1,0.149974858,179.766,3,1,2,2,5932.278,1,5,3
6790,11.8,1,0.026072872,99.8674,2,2,1,1,1018.674,1,7,2
6791,10.65,1,0.085482761,231.4668,3,1,2,2,3225.1352,1,5,1
6792,12.1,0,0.015521768,165.8526,2,2,1,1,3124.5994,2,7,3
6793,9.395,0,0.099101845,105.828,6,2,1,1,1704.448,1,10,2
6794,19.6,0,0.025281802,152.0024,6,2,1,1,2884.2456,2,10,3
6795,14.1,0,0.125675936,86.9198,1,0,2,1,1133.8574,1,27,2
6796,12.768202247191011,0,0.07204818,177.937,5,1,2,3,6881.043,1,29,3
6797,16.5,1,0.068263916,104.799,7,2,1,1,1238.388,1,12,2
6798,14.3,1,0.109144085,88.2856,0,2,2,0,175.7712,1,16,2
6799,7.51,0,0.017425784,227.901,6,2,1,1,459.402,1,10,1
6800,17.25,0,0.035118834,93.412,9,1,0,1,932.12,0,15,2
6801,5.785,1,0.054066567,87.0856,3,1,2,2,1406.1696,1,5,2
6802,13.65,1,0.012823829,55.5588,2,2,1,1,916.1408,1,7,0
6803,6.26,1,0.009883257,149.8366,9,1,0,1,1964.7758,1,15,3
6804,12.987879554655873,1,0.041754584,53.464,5,1,2,3,1597.92,1,29,0
6805,19.7,0,0.112036236,174.937,0,2,2,0,882.185,1,16,3
6806,19.7,1,0.161610636,255.2014,2,2,1,1,3570.0196,1,7,1
6807,13.65,1,0.078909166,186.724,9,1,0,1,4474.176,1,15,3
6808,20.1,0,0.077769768,63.0536,3,1,2,2,980.0576,2,5,0
6809,12.6,1,0.021951613,250.9092,1,0,2,1,4731.1748,1,27,1
6810,20.85,0,0.097770004,222.8746,9,1,0,1,3589.9936,1,15,1
6811,11.40032786885246,0,0.094817105,77.9012,4,2,0,0,75.9012,0,29,2
6812,15.6,0,0.066726133,185.8924,8,2,0,1,3516.7556,2,17,3
6813,5.98,0,0.043809261,146.8418,2,2,1,1,1765.7016,1,7,3
6814,12.552843137254904,1,0.0,184.3582,4,2,0,0,185.7582,1,29,3
6815,16.35,0,0.032671446,165.4842,3,1,2,2,1492.0578,1,5,3
6816,14.15,0,0.095378221,170.5106,8,2,0,1,2395.5484,0,17,3
6817,12.1,0,0.0,145.1444,1,0,2,1,3338.3212,0,27,3
6818,9.895,0,0.060188932,233.0642,7,2,1,1,6041.4692,2,12,1
6819,8.51,0,0.016135764,195.6478,9,1,0,1,4262.4516,2,15,3
6820,17.0,0,0.126220187,126.7362,6,2,1,1,1258.362,2,10,2
6821,13.224769381746812,1,0.024286378,194.711,5,1,2,3,5892.33,1,29,3
6822,9.0,0,0.065350715,175.437,9,1,0,1,3175.866,1,15,3
6823,5.11,0,0.035071955,163.221,2,2,1,1,2773.057,2,7,3
6824,19.5,1,0.030742083,85.554,9,1,0,1,1211.756,1,15,2
6825,9.195,0,0.015949001,84.1592,2,2,1,1,1238.388,1,7,2
6826,16.7,1,0.038496166,147.5102,1,0,2,1,5540.7876,1,27,3
6827,19.0,0,0.017746826,210.8244,9,1,0,1,2540.6928,2,15,1
6828,12.3,0,0.111274591,35.0874,8,2,0,1,458.7362,1,17,0
6829,12.867061281337046,0,0.065272284,256.1646,5,1,2,3,3349.6398,1,29,1
6830,14.15,0,0.183472595,82.0276,6,2,1,1,1624.552,0,10,2
6831,13.384736495388667,0,0.08918772,128.9678,4,2,0,0,254.3356,2,29,2
6832,10.395,0,0.030281543,116.3176,3,1,2,2,1259.6936,1,5,2
6833,17.0,0,0.211306673,125.1362,0,2,2,0,251.6724,2,16,2
6834,15.85,1,0.061190964,47.1744,9,1,0,1,996.0368,1,15,0
6835,10.195,0,0.107307677,149.8076,1,0,2,1,2217.114,1,27,3
6836,13.42606890459364,0,0.067441726,57.4272,4,2,0,0,111.8544,1,29,0
6837,6.57,0,0.066338717,261.4278,3,1,2,2,4165.2448,0,5,1
6838,8.43,0,0.0,195.3768,2,2,1,1,1576.6144,0,7,3
6839,7.39,0,0.120524922,142.247,7,2,1,1,2433.499,2,12,3
6840,16.0,0,0.061192211,224.1404,2,2,1,1,4725.8484,1,7,1
6841,13.1,0,0.075056542,76.0354,9,1,0,1,601.8832,1,15,2
6842,13.14231395348837,0,0.017556795,129.9626,5,1,2,3,3410.2276,2,29,2
6843,13.5,1,0.129077455,95.2068,7,2,1,1,583.2408,1,12,2
6844,20.6,1,0.047896393,185.8556,1,0,2,1,1689.8004,1,27,3
6845,15.2,0,0.021240491,216.9824,9,1,0,1,4804.4128,1,15,1
6846,13.42606890459364,0,0.031743707,179.1344,5,1,2,3,1605.9096,1,29,3
6847,5.88,0,0.003612411,154.1998,2,2,1,1,3537.3954,0,7,3
6848,6.03,0,0.022796178,178.1028,3,1,2,2,1416.8224,0,5,3
6849,12.81734421364985,1,0.133279499,112.6202,4,2,0,0,675.1212,1,29,2
6850,18.85,0,0.016132592,130.2626,9,1,0,1,3016.7398,2,15,2
6851,7.68,0,0.152429537,85.5224,1,0,2,1,1278.336,2,27,2
6852,15.35,0,0.035348491,124.673,2,2,1,1,2093.941,2,7,2
6853,13.1,0,0.020903193,119.2782,9,1,0,1,3098.6332,1,15,2
6854,10.1,0,0.054853377,198.6084,3,1,2,2,2182.4924,2,5,3
6855,12.81734421364985,1,0.106971167,44.7744,4,2,0,0,135.8232,1,29,0
6856,12.65,0,0.035482562,231.401,7,2,1,1,2526.711,1,12,1
6857,14.6,1,0.042923071,109.8254,1,0,2,1,1627.881,1,27,2
6858,11.1,1,0.036174285,176.0712,3,1,2,2,1581.9408,1,5,3
6859,12.81734421364985,1,0.033597374,197.2426,5,1,2,3,3163.8816,1,29,3
6860,8.63,1,0.028320655,172.5422,9,1,0,1,2241.7486,1,15,3
6861,9.6,0,0.0,163.9184,6,2,1,1,4293.0784,2,10,3
6862,19.6,0,0.056744064,55.6614,0,2,2,0,165.7842,0,16,0
6863,19.35,1,0.039990314,165.0868,9,1,0,1,982.7208,0,15,3
6864,14.0,0,0.030155224,214.7192,7,2,1,1,3020.0688,1,12,1
6865,12.15,0,0.062541552,34.3532,3,1,2,2,251.6724,1,5,0
6866,8.195,0,0.031403441,93.8462,8,2,0,1,647.8234,1,17,2
6867,8.325,0,0.029845243,41.6138,7,2,1,1,284.2966,1,12,0
6868,7.475,0,0.149125615,241.6854,3,1,2,2,6042.135,1,5,1
6869,12.867061281337046,1,0.170382726,45.2718,4,2,0,0,47.2718,1,29,0
6870,6.385,0,0.083768522,109.8596,1,0,2,1,3235.788,0,27,2
6871,12.987879554655873,1,0.116793684,41.0112,4,2,0,0,42.6112,1,29,0
6872,18.5,1,0.062205112,148.3418,1,0,2,1,1765.7016,1,27,3
6873,11.5,0,0.0463847,118.9124,2,2,1,1,1540.6612,1,7,2
6874,7.93,0,0.071425647,45.9086,3,1,2,2,1070.6064,2,5,0
6875,11.847459893048129,0,0.033929133,154.3972,4,2,0,0,311.5944,0,29,3
6876,13.65,0,0.036033639,183.7924,7,2,1,1,2591.2936,1,12,3
6877,12.35,1,0.158337479,157.9946,1,0,2,1,3313.6866,1,27,3
6878,14.0,0,0.030140981,216.0192,9,1,0,1,2588.6304,1,15,1
6879,9.6,0,0.024515221,189.2214,9,1,0,1,3956.8494,2,15,3
6880,14.0,1,0.105125569,143.2812,6,2,1,1,3277.0676,1,10,3
6881,8.89,0,0.00547348,100.5016,6,2,1,1,1315.6208,1,10,2
6882,16.85,1,0.133385398,109.8544,0,2,2,0,223.7088,1,16,2
6883,13.384736495388667,0,0.047098175,75.5354,4,2,0,0,150.4708,2,29,2
6884,7.05,1,0.055548003,225.3088,6,2,1,1,5816.4288,1,10,1
6885,17.1,0,0.128614205,111.6886,9,1,0,1,1556.6404,1,15,2
6886,12.305705009276435,0,0.047551568,249.1092,5,1,2,3,8217.3036,1,29,1
6887,19.7,0,0.066879757,174.437,1,0,2,1,1587.933,1,27,3
6888,16.1,1,0.160379061,33.6558,3,1,2,2,203.7348,1,5,0
6889,11.3,1,0.054861393,96.9094,2,2,1,1,952.094,1,7,2
6890,6.035,0,0.141542481,153.1998,7,2,1,1,1537.998,1,12,3
6891,17.6,1,0.053397642,46.706,3,1,2,2,699.09,1,5,0
6892,6.675,0,0.021710275,34.9874,7,2,1,1,247.0118,2,12,0
